Field,RowId,Schedule Name,Asset Route Flag,Asset Number,Asset Description,Asset Group,Asset Group Description,Activity,Activity Department,SCE
JAS,226,PM-WPD-E&I ABB ACTIVE FILTER,N,WPD-PQFI,WPD-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-Y04-01,E&I,NON SCE
JAS,227,PM-WPD-E&I ABB ACTIVE FILTER,N,WPD-PQFI,WPD-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-Y07-01,MTN-BKK,NON SCE
JAS,228,PM-WPD-E&I ABB ACTIVE FILTER,N,WPD-PQFI,WPD-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-M01-01,E&I,NON SCE
JAS,229,PM-BYA-E&I ABB ACTIVE FILTER,N,BYA-PQFI,BYA-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-M06-01,E&I,NON SCE
JAS,230,PM-BYA-E&I ABB ACTIVE FILTER,N,BYA-PQFI,BYA-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-Y01-01,E&I,NON SCE
JAS,231,PM-BYA-E&I ABB ACTIVE FILTER,N,BYA-PQFI,BYA-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-Y04-01,E&I,NON SCE
JAS,232,PM-BYA-E&I ABB ACTIVE FILTER,N,BYA-PQFI,BYA-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-Y07-01,MTN-BKK,NON SCE
JAS,233,PM-BYA-E&I ABB ACTIVE FILTER,N,BYA-PQFI,BYA-ACTIVE FILTER,EEHF-ABB-PQFI,ABB ACTIVE FILTER,EEHF-M01-01,E&I,NON SCE
JAS,234,PM-WPA-MEC ENGINE GE3010C( A3)  ELIMINATOR,N,WPA-GE3010C,WPA-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,235,PM-WPA-MEC ENGINE GE3010C( A3)  ELIMINATOR,N,WPA-GE3010C,WPA-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,236,PM-WPA-MEC ENGINE GE3010C( A3)  ELIMINATOR,N,WPA-GE3010C,WPA-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,237,PM-WPB-MEC ENGINE GE3010A( B1) ELIMINATOR,N,WPB-GE3010A,WPB-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,238,PM-WPB-MEC ENGINE GE3010A( B1) ELIMINATOR,N,WPB-GE3010A,WPB-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,239,PM-WPB-MEC ENGINE GE3010A( B1) ELIMINATOR,N,WPB-GE3010A,WPB-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,240,PM-WPA-MEC ENGINE GE3010C( A3)  ELIMINATOR,N,WPA-GE3010C,WPA-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,241,PM-WPA-MEC ENGINE GE3010C( A3)  ELIMINATOR,N,WPA-GE3010C,WPA-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,242,PM-WPB-MEC ENGINE GE3010A( B1) ELIMINATOR,N,WPB-GE3010A,WPB-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,243,PM-WPB-MEC ENGINE GE3010B (B2) ELIMINATOR,N,WPB-GE3010B,WPB-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,244,PM-WPB-MEC ENGINE GE3010B (B2) ELIMINATOR,N,WPB-GE3010B,WPB-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,245,PM-WPB-MEC ENGINE GE3010B (B2) ELIMINATOR,N,WPB-GE3010B,WPB-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,246,PM-WPB-MEC ENGINE GE3010B (B2) ELIMINATOR,N,WPB-GE3010B,WPB-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,247,PM-WPB-MEC ENGINE GE3010A( B1) ELIMINATOR,N,WPB-GE3010A,WPB-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,248,PM-WPB-MEC ENGINE GE3010B (B2) ELIMINATOR,N,WPB-GE3010B,WPB-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,249,PM-WPB-MEC ENGINE GE3010C( B3) ELIMINATOR,N,WPB-GE3010C,WPB-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,250,PM-WPB-MEC ENGINE GE3010C( B3) ELIMINATOR,N,WPB-GE3010C,WPB-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,251,PM-WPB-MEC ENGINE GE3010C( B3) ELIMINATOR,N,WPB-GE3010C,WPB-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,252,PM-WPB-MEC ENGINE GE3010C( B3) ELIMINATOR,N,WPB-GE3010C,WPB-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,253,PM-WPB-MEC ENGINE GE3010C( B3) ELIMINATOR,N,WPB-GE3010C,WPB-GENERATOR ENGINE UNIT C,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,254,PM-WPD-MEC ENGINE GE3010A(D1) ELIMINATOR,N,WPD-GE3010A,WPD-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,255,PM-WPD-MEC ENGINE GE3010A(D1) ELIMINATOR,N,WPD-GE3010A,WPD-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,256,PM-WPD-MEC ENGINE GE3010A(D1) ELIMINATOR,N,WPD-GE3010A,WPD-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,257,PM-WPD-MEC ENGINE GE3010A(D1) ELIMINATOR,N,WPD-GE3010A,WPD-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,258,PM-WPD-MEC ENGINE GE3010A(D1) ELIMINATOR,N,WPD-GE3010A,WPD-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,259,PM-WPD-MEC ENGINE GE3010B(D2) ELIMINATOR,N,WPD-GE3010B,WPD-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,260,PM-WPD-MEC ENGINE GE3010B(D2) ELIMINATOR,N,WPD-GE3010B,WPD-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,261,PM-WPD-MEC ENGINE GE3010B(D2) ELIMINATOR,N,WPD-GE3010B,WPD-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,262,PM-WPD-MEC ENGINE GE3010B(D2) ELIMINATOR,N,WPD-GE3010B,WPD-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,263,PM-WPD-MEC ENGINE GE3010B(D2) ELIMINATOR,N,WPD-GE3010B,WPD-GENERATOR ENGINE UNIT B,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,264,PM-PPB2-MEC ENGINE G3010A (B4) ELIMINATOR,N,PPB2-GE3010A,PPB2-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H6000-02,MECH,
JAS,265,PM-PPB2-MEC ENGINE G3010A (B4) ELIMINATOR,N,PPB2-GE3010A,PPB2-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H12000-03,MECH,
JAS,266,PM-PPB2-MEC ENGINE G3010A (B4) ELIMINATOR,N,PPB2-GE3010A,PPB2-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-07,MECH,
JAS,267,PM-PPB2-MEC ENGINE G3010A (B4) ELIMINATOR,N,PPB2-GE3010A,PPB2-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H1000-06,MECH,
JAS,268,PM-PPB2-MEC ENGINE G3010A (B4) ELIMINATOR,N,PPB2-GE3010A,PPB2-GENERATOR ENGINE UNIT A,CEDE,COMBUSTION ENGINES-PISTON(DIESEL/GAS ENGINES) - DIESEL ENGINE,CEDE-H500-03,MECH,
JAS,269,PM-WPB-MECH-WILLIAMS CHEMICAL PUMPA-6 MONTHLY,Y,ROUTE-WPB-WILLIAMS-PUMPA,WPA-CHEMICAL WILLIAMS MILTON ROY PUMP A,PUPG-WILLIAMS-V,"CHEMICAL INJECTION PUMP ,WILLIAMS MILTON ROY,V SERIES PLUNGER PUMP",PUPG-M06-03,MECH,
JAS,270,PM-WPA-MEC GENERATOR A3-3 MONTHLY RE GREASE,N,WPA-G3010C,WPA-ELECTRIC GENERATOR UNIT C,EGMD,"ELECTRIC GENERATOR - ENGINE DRIVEN,E.G. DIESEL ENGINE,GAS ENGINE",EMAC-M03-01,MECH,
JAS,271,PM-WPB-MEC GENERATOR B1-3 MONTHLY RE GREASE,N,WPB-G3010A,WPB-ELECTRIC GENERATOR UNIT A,EGMD,"ELECTRIC GENERATOR - ENGINE DRIVEN,E.G. DIESEL ENGINE,GAS ENGINE",EMAC-M03-01,MECH,
